Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,349999,Other chemical sciences not elsewhere classified,Chemical Sciences/Other chemical sciences/Other chemical sciences not elsewhere classified,34,Chemical Sciences,3499,Other chemical sciences
2.0.0,350101,Accounting theory and standards,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Accounting theory and standards",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350102,Auditing and accountability,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Auditing and accountability",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350103,Financial accounting,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Financial accounting",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350104,International accounting,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/International accounting",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350105,Management accounting,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Management accounting",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350106,Not-for-profit accounting and accountability,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Not-for-profit accounting and accountability",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350107,Sustainability accounting and reporting,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Sustainability accounting and reporting",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350108,Taxation accounting,"Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Taxation accounting",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350199,"Accounting, auditing and accountability not elsewhere classified","Commerce, Management, Tourism And Services/Accounting, auditing and accountability/Accounting, auditing and accountability not elsewhere classified",35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability"
2.0.0,350201,Environment and climate finance,"Commerce, Management, Tourism And Services/Banking, finance and investment/Environment and climate finance",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350202,Finance,"Commerce, Management, Tourism And Services/Banking, finance and investment/Finance",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350203,Financial econometrics,"Commerce, Management, Tourism And Services/Banking, finance and investment/Financial econometrics",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350204,Financial institutions (incl. banking),"Commerce, Management, Tourism And Services/Banking, finance and investment/Financial institutions (incl. banking)",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350205,Household finance and financial literacy,"Commerce, Management, Tourism And Services/Banking, finance and investment/Household finance and financial literacy",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350206,Insurance studies,"Commerce, Management, Tourism And Services/Banking, finance and investment/Insurance studies",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350207,International finance,"Commerce, Management, Tourism And Services/Banking, finance and investment/International finance",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350208,Investment and risk management,"Commerce, Management, Tourism And Services/Banking, finance and investment/Investment and risk management",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350209,Not-for-profit finance and risk,"Commerce, Management, Tourism And Services/Banking, finance and investment/Not-for-profit finance and risk",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350299,"Banking, finance and investment not elsewhere classified","Commerce, Management, Tourism And Services/Banking, finance and investment/Banking, finance and investment not elsewhere classified",35,"Commerce, Management, Tourism And Services",3502,"Banking, finance and investment"
2.0.0,350301,Business analytics,"Commerce, Management, Tourism And Services/Business systems in context/Business analytics",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350302,"Business information management (incl. records, knowledge and intelligence)","Commerce, Management, Tourism And Services/Business systems in context/Business information management (incl. records, knowledge and intelligence)",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350303,Business information systems,"Commerce, Management, Tourism And Services/Business systems in context/Business information systems",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350304,Business systems in context,"Commerce, Management, Tourism And Services/Business systems in context/Business systems in context",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350305,Forensic intelligence,"Commerce, Management, Tourism And Services/Business systems in context/Forensic intelligence",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350306,Forensic science and management,"Commerce, Management, Tourism And Services/Business systems in context/Forensic science and management",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350307,Technology management,"Commerce, Management, Tourism And Services/Business systems in context/Technology management",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350399,Business systems in context not elsewhere classified,"Commerce, Management, Tourism And Services/Business systems in context/Business systems in context not elsewhere classified",35,"Commerce, Management, Tourism And Services",3503,Business systems in context
2.0.0,350401,Food and hospitality services,"Commerce, Management, Tourism And Services/Commercial services/Food and hospitality services",35,"Commerce, Management, Tourism And Services",3504,Commercial services
2.0.0,350402,Hospitality management,"Commerce, Management, Tourism And Services/Commercial services/Hospitality management",35,"Commerce, Management, Tourism And Services",3504,Commercial services
2.0.0,350403,Real estate and valuation services,"Commerce, Management, Tourism And Services/Commercial services/Real estate and valuation services",35,"Commerce, Management, Tourism And Services",3504,Commercial services
2.0.0,350404,Retail,"Commerce, Management, Tourism And Services/Commercial services/Retail",35,"Commerce, Management, Tourism And Services",3504,Commercial services
2.0.0,350405,Sport and leisure management,"Commerce, Management, Tourism And Services/Commercial services/Sport and leisure management",35,"Commerce, Management, Tourism And Services",3504,Commercial services
2.0.0,350499,Commercial services not elsewhere classified,"Commerce, Management, Tourism And Services/Commercial services/Commercial services not elsewhere classified",35,"Commerce, Management, Tourism And Services",3504,Commercial services
2.0.0,350501,Business and labour history,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Business and labour history",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350502,Employment equity and diversity,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Employment equity and diversity",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350503,Human resources management,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Human resources management",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350504,Industrial and employee relations,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Industrial and employee relations",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350505,Occupational and workplace health and safety,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Occupational and workplace health and safety",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350506,Workforce planning,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Workforce planning",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350507,Workplace wellbeing and quality of working life,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Workplace wellbeing and quality of working life",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350599,Human resources and industrial relations not elsewhere classified,"Commerce, Management, Tourism And Services/Human resources and industrial relations/Human resources and industrial relations not elsewhere classified",35,"Commerce, Management, Tourism And Services",3505,Human resources and industrial relations
2.0.0,350601,Consumer behaviour,"Commerce, Management, Tourism And Services/Marketing/Consumer behaviour",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350602,Consumer-oriented product or service development,"Commerce, Management, Tourism And Services/Marketing/Consumer-oriented product or service development",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350603,Industrial marketing,"Commerce, Management, Tourism And Services/Marketing/Industrial marketing",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350604,Marketing communications,"Commerce, Management, Tourism And Services/Marketing/Marketing communications",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350605,Marketing management (incl. strategy and customer relations),"Commerce, Management, Tourism And Services/Marketing/Marketing management (incl. strategy and customer relations)",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350606,Marketing research methodology,"Commerce, Management, Tourism And Services/Marketing/Marketing research methodology",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350607,Marketing technology,"Commerce, Management, Tourism And Services/Marketing/Marketing technology",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350608,Marketing theory,"Commerce, Management, Tourism And Services/Marketing/Marketing theory",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350609,Not-for-profit marketing,"Commerce, Management, Tourism And Services/Marketing/Not-for-profit marketing",35,"Commerce, Management, Tourism And Services",3506,Marketing
2.0.0,350610,Pricing (incl. consumer value estimation),"Commerce, Management, Tourism And Services/Marketing/Pricing (incl. consumer value estimation)",35,"Commerce, Management, Tourism And Services",3506,Marketing
